tweet_id,airline_sentiment,text,airline
570254322694557696,negative,"@AmericanAir just look at RDU airport. please think about the safety of your passengers. we cant get to RDU safely!

http://t.co/wDyEkVB1Ze",American
570253932880007168,negative,@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?,American
570253919697244160,negative,@AmericanAir The flight was delayed 5 times. Spent almost 40min on the tarmac. I'll reconsider my future flight options.,American
570253859412529152,positive,@AmericanAir oh it's nothing my issue was already resolved and I am in the air,American
570252885809868801,negative,@AmericanAir Filled out a baggage claim over the phone last night. Check the status to discover the rep confused Arkansas for Alaska 😒,American
570251560871002112,negative,"@AmericanAir really needs to get a a clue and start treating people like humans, not animals.  #americandairlinesSUCKS",American
570250940290342914,negative,@AmericanAir hi we have lost and found solution we want to offer for free to assist with contacting people when items are found,American
570250617379168256,negative,@AmericanAir and it's not a inconvenience it is a disaster. It's A $500 phone bill from you that you refuse to pay,American
570250470289068032,negative,"@AmericanAir stop sending me back to ""customer relations ""I have hand written a letter to them, send in a letter, called them, no help!!",American
570250371110539264,negative,@AmericanAir Is large Wichita Falls Airport not receiving any arrivals? I have called and no one answers. I been waiting for 1 day,American
570250236402094080,negative,"@AmericanAir 
Can you tell me what that means? I work and just need an estimated time of arrival please? I need my laptop for work. Thanks",American
570249440176570368,positive,@AmericanAir Kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,American
570248991704788992,negative,@AmericanAir Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate w/companies forU!,American
570248695670841344,negative,"@AmericanAir I guess that is your way of saying thanks for sharing but I can't help you, Good Luck. Happy Birthday to me. Ugh",American
570248162067107840,negative,"@AmericanAir Lots of upset people, freezing terminal, and no gate agent. Kept us waiting on plane beyond allowable time length.",American
570248011621609472,negative,@AmericanAir The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.,American
570247850858147840,negative,@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK,American
570247748286435328,negative,@AmericanAir How are you going to compensate all of whose days/plans have been ruined because of the AA3490 delay/pending Cancelled Flightlation?,American
570247474465677312,negative,@AmericanAir Lost and Found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #FAIL,American
570247180734353408,neutral,@AmericanAir Oh they seem  to have reappeared now lol,American
570246839225745408,negative,@AmericanAir Oh that seems to have undone the seat selections in MCE. We only wanted the CX card on there to select the free seats,American
570246800247902208,negative,"@AmericanAir To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning, IMO.",American
570246108699627521,positive,@AmericanAir Thanks for the quick response - it's appreciated!,American
570245433466884096,neutral,"@AmericanAir 
Thank you for responding...My laptop is in my bag and I need it for work. I am worried. The file code is UTEVGW.",American
570245367607857153,positive,@AmericanAir thanks for the update,American
570244934634090496,negative,@AmericanAir thanks for finally letting me get through to book my flight. Frustration  set in... #donedeal #talktoahuman,American
570244910563110912,negative,@AmericanAir I guess I was one of the select few that hadn't had many problems before this and all the sudden my whole trip got jacked,American
570244720229797889,negative,"Yes, and it gets disconnected due to the lack of WIFI strength “@AmericanAir: @MauererPower Have you reached out to @Gogo for help, David?”",American
570244158591406080,neutral,@AmericanAir Hi guys.I have 2/25 RNO-DFW tomorrow.Plane coming from DFW with bad weather in AM.should I consider Fê-route as I have connect?,American
570242205463359488,positive,@AmericanAir Lets hope it stays that way.Big thanks to your ground/outside crews all across the US the last month. Great FB post yesterday.,American
570241664272371712,negative,"@AmericanAir 
Hello...My baggage has been lost in another city. Can anyone help me with this?",American
570241070577139713,negative,"@AmericanAir sitting on plane in Columbus, supposed to leave an hour ago. Now the mechanic can't find a tool to service the shock absorber.",American
570240764812378112,positive,@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄,American
570240524592017408,negative,@AmericanAir but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle,American
570240452588380161,negative,@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?,American
570239952975482881,negative,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI,American
570239463089000449,positive,@AmericanAir Thanks guys got some sleep. Hang in there DFW with bad weather.,American
570239376283676672,negative,@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,American
570238782202470402,positive,@AmericanAir great thank you,American
570238052943208450,negative,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!",American
570237966355968001,neutral,@AmericanAir help http://t.co/hYrAo7A4Uu,American
570237399932018688,negative,@AmericanAir there is a fat man stuck in your airplanes bathroom,American
570237238631669763,neutral,@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now,American
570236690637459456,positive,@AmericanAir simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!,American
570235413224427520,positive,@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.,American
570235209783717889,negative,"@AmericanAir I need to go to YYZ tmr morning 8am. I switched to United already, but my bag is still off in AA la-la land.",American
570234946700357632,neutral,@AmericanAir drop me a follow I need help,American
570234625848696833,neutral,@AmericanAir yes I do I am traveling to Marsh Harbor,American
570233809129467905,negative,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!,American
570232487454113792,neutral,"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?",American
570232122826493953,negative,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...,American
570231192102019072,negative,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?",American
